5	5	1.93865890315131	0.512197196206	3782	0.749196467473788	4.65874422551552
5	6	2.08882926292763	0.54640831991387	3906	0	4.83882713334533
5	7	2.18391296910075	0.555864238086994	3906	0.798519823034028	4.6337887414267
5	8	2.29022597467575	0.550627643002838	5704	0.13121873675966	4.80304851360948
5	9	2.33499085994349	0.55286424116976	4836	0.956114321624446	4.90102753420679
5	10	2.41771616447682	0.549946222498913	9052	0.96795093939508	4.81535952917084
5	11	2.49684298595112	0.552653895317028	8246	0.949839316286646	4.79440376385563
5	12	2.53929347918206	0.535351798820072	3596	0.999822269615587	4.7167686168905
5	13	2.59833657864579	0.545892180104876	3720	0.996788939334552	4.72888181566827
5	14	2.63980636748377	0.5307538557659	3534	1.16585290057597	4.70574942880121
5	15	2.67445818969472	0.54663904124254	3596	0.983755264761834	4.87691955490244
5	16	2.69688578504786	0.496139520971245	558	1.60864954354638	4.306793486962
5	17	2.73437837185437	0.557595824832921	558	1.54363543248842	4.43323950849219
5	18	2.76697270827646	0.555268857057424	930	1.53215583059202	4.79780491194485
5	19	2.828691810721	0.508912375930009	1364	1.65972752015167	4.7387984036444
5	20	2.84468544807291	0.529384211589106	1364	1.0804896707847	4.88081490104547
5	21	2.8229618460256	0.533185142653885	496	1.50242990601053	4.61773830711942
5	22	2.87771728632979	0.528421800994302	1116	1.65397111943696	4.74120468688925
5	23	2.87809602611164	0.52066928759176	930	1.57673502489447	4.89168877701573
5	24	2.94659042795848	0.519514403576848	744	1.67269000577602	4.91516242977059
6	5	2.08882926292763	0.54640831991387	3906	0	4.83882713334533
6	6	2.23825300200202	0.577652859161444	3906	0.111091076471056	5.09925840290132
6	7	2.36300236676288	0.615681927880033	3969	0.67538163350597	5.43405868876157
6	8	2.47416783898855	0.612959650220838	5796	0.434057366141215	5.54458163199423
6	9	2.54228797168314	0.605745541699068	4914	0.943633614648268	5.21864437313636
6	10	2.64721982974907	0.612886013339438	9198	0.892592466624836	5.69503514197419
6	11	2.72881654190971	0.608454373875757	8379	0.886859503969778	5.64729849826435
6	12	2.78820630082582	0.603091984475311	3654	0.958579529184549	5.55421607560295
6	13	2.84508644427932	0.620154159744735	3780	0.971060761117723	5.83887481587382
6	14	2.90670708226441	0.611246459051844	3591	0.998083994933646	5.64544170565561
6	15	2.92061217146839	0.595326581569486	3654	0.99872692500899	5.78323202402831
6	16	2.90696601785663	0.55591691907964	567	1.20991496423897	4.84146812943627
6	17	3.00859411060496	0.609320191426921	567	1.5871819145819	5.11345670201686
6	18	3.0386636607474	0.627988839791031	945	1.42770298783546	5.79357980062079
6	19	3.10426534689358	0.598148228697864	1386	1.40600794315077	5.55374689946658
6	20	3.1196060723196	0.609619155392796	1386	1.43603675793134	5.432989648289
6	21	3.11124798317851	0.598655405713547	504	1.48704575150116	5.0026889515818
6	22	3.15045068402432	0.58564415150788	1134	1.65935951309139	5.55117808004497
6	23	3.17549395300289	0.583074337862276	945	1.83205294184837	5.31331056429711
6	24	3.2409828467632	0.587613500152856	756	1.8666422444058	5.31485628311743
7	5	2.18391296910075	0.555864238086994	3906	0.798519823034028	4.6337887414267
7	6	2.36300236676288	0.615681927880033	3969	0.67538163350597	5.43405868876157
7	7	2.48623610857914	0.642484083793333	3906	0.996750600669555	5.7204016750887
7	8	2.65261861536738	0.654027867226477	5796	0.961696245000744	5.62667258808184
7	9	2.75251904703375	0.67136856133384	4914	1	6.14769535097202
7	10	2.84647747607118	0.665075083927736	9198	0.983934698056655	6.25120500210648
7	11	2.955980538207	0.68286152187465	8379	1.18130021001947	6.64262964264216
7	12	2.99673592027778	0.672991428338911	3654	1.2298595833029	5.62714508842028
7	13	3.08789840043168	0.678820450208914	3780	1.40060101443349	6.26460667401687
7	14	3.13347858136077	0.655040430102476	3591	1.50132002071728	6.60381477648281
7	15	3.18675669045993	0.673086382658473	3654	1.34719527864759	5.8563652657582
7	16	3.22084344582301	0.673355917848847	567	1.56938772759444	5.95627141361378
7	17	3.27918601468049	0.731313397024056	567	1.77165759677736	5.8255084898297
7	18	3.31773520132277	0.676287794629162	945	1.81609038092815	5.93534950428212
7	19	3.39256900047816	0.670722615220162	1386	1.77376639897733	6.31352334870276
7	20	3.41702201682431	0.669137072947971	1386	1.75854070227273	5.98400201815974
7	21	3.35154495434367	0.640301680668038	504	1.81976088939886	5.71807507497284
7	22	3.42327933130938	0.645396825047831	1134	1.8050509945937	5.76227989573291
7	23	3.45729515075281	0.634939635285203	945	1.85582698833684	5.85038713901175
7	24	3.52372706167621	0.637996346141341	756	1.72514178530758	5.9393577174975
8	5	2.29022597467575	0.550627643002838	5704	0.13121873675966	4.80304851360948
8	6	2.47416783898855	0.612959650220838	5796	0.434057366141215	5.54458163199423
8	7	2.65261861536738	0.654027867226477	5796	0.961696245000744	5.62667258808184
8	8	2.8177698585859	0.667379858292921	8372	0.796306166836201	5.86078193892674
8	9	2.94024625547497	0.697492252257488	7176	0.902431039599318	7.34980748754375
8	10	3.03791611144421	0.694833378513785	13432	0.970919546725772	6.50833216728318
8	11	3.15967362766042	0.700795279861995	12236	0.961696245000743	6.7754062542496
8	12	3.24116285080105	0.704537261039451	5336	1	7.5609262656623
8	13	3.31971250744653	0.70745616794369	5520	1.1058027750268	6.82064942066803
8	14	3.3923351689068	0.707130530796705	5244	1.15587727126962	6.75899176337156
8	15	3.4179596893625	0.694886297778828	5336	1.20372161311182	6.82350432108506
8	16	3.43589353794156	0.661453503838974	828	1.44608910563541	6.25766106559173
8	17	3.54158528964702	0.715243425067593	828	1.58397567483094	6.02753028001797
8	18	3.55813714404242	0.709099209271297	1380	1.5017078636256	6.60525243319788
8	19	3.66268160806355	0.69190213582538	2024	1.95573334227458	6.60034575013953
8	20	3.67646833061319	0.68689709458332	2024	1.62525083212722	6.61118444081152
8	21	3.62599557732047	0.717838384468153	736	1.54970593959087	6.63408919647957
8	22	3.71880634657555	0.674057237036436	1656	2.08126513551799	6.45536183439512
8	23	3.73754804276922	0.684103158713385	1380	1.85258135203445	6.20163977500789
8	24	3.78444033590719	0.662267083768151	1104	2.32622758448967	6.50764575643198
9	5	2.33499085994349	0.55286424116976	4836	0.956114321624446	4.90102753420679
9	6	2.54228797168314	0.605745541699068	4914	0.943633614648268	5.21864437313636
9	7	2.75251904703375	0.67136856133384	4914	1	6.14769535097202
9	8	2.94024625547497	0.697492252257488	7176	0.902431039599318	7.34980748754375
9	9	3.04890680333787	0.692799866522935	6006	1.41975735430238	6.74809789528424
9	10	3.16696755529346	0.713588393683911	11388	1.33740739824122	7.03254909097626
9	11	3.30893258864039	0.736551903387434	10374	1.30685916047337	6.97609307389893
9	12	3.38820319192911	0.728372220082505	4524	1.67939984192756	7.24086510517041
9	13	3.47055748686072	0.727024570779826	4680	1.62012229707923	7.72737461917993
9	14	3.56270378136634	0.733622870939492	4446	1.77591003486726	6.8380864841613
9	15	3.60557766077903	0.741044568700342	4524	1.47130328968776	8.49667900176856
9	16	3.69545014724438	0.740487015884044	702	2.04616312432126	7.25365560699828
9	17	3.70898373529992	0.774799755436068	702	1.74182694064123	7.45914321859926
9	18	3.79605189215013	0.771934072356801	1170	1.95705027985593	7.7545080544705
9	19	3.87231085882194	0.714183740034445	1716	1.96922634031223	6.7415677279008
9	20	3.87144340742241	0.727774076505535	1716	1.80021092691651	6.66070203006583
9	21	3.83041073025526	0.739158530523106	624	1.96975617830705	6.34655622880376
9	22	3.92489606982948	0.733565175823755	1404	1.88083301905711	7.59059015067294
9	23	3.95230111378227	0.73330703528723	1170	2.19153639853287	7.46568048251583
9	24	4.01752938793985	0.733134888554901	936	2.5411850017557	7.93305326243242
10	5	2.41771616447682	0.549946222498913	9052	0.96795093939508	4.81535952917084
10	6	2.64721982974907	0.612886013339438	9198	0.892592466624836	5.69503514197419
10	7	2.84647747607118	0.665075083927736	9198	0.983934698056655	6.25120500210648
10	8	3.03791611144421	0.694833378513785	13432	0.970919546725772	6.50833216728318
